Anúncio,Ano,Edição,Página,Coluna(s) ocupadas,Número de Colunas,Orientação,Orientação (Original),# Linhas,Tamanho,Observação
tonico_oriental_cabello,1881,88,4,3,1,↥,,,,
salsaparrilha_bristol,1881,90,4,2,1,↥,,,,
novo_Depurativo_textomaior,1881,90,4,2,1,↥,,,,
NAO_HA_MAIS_DORES_DENTES,1881,90,4,4,1,↥,,,,
NAO_HA_MAIS_DORES_DENTES,1881,92,3,2,1,↥,,,,
novo_Depurativo_textomaior,1881,92,3,3,1,↥,,,,
peitoral_anacahuita,1881,92,4,1,1,↥,,,,
novo_depurativo,1881,92,4,1,1,↥,,,,
NAO_HA_MAIS_DORES_DENTES,1881,94,3,4,1,↥,,,,
novo_depurativo,1881,94,3,5,1,↥,,,,
novo_Depurativo_textomaior,1881,94,4,4,1,↥,,,,
tonico_oriental_cabello,1881,94,4,4,1,↥,,,,
salsaparrilha_bristol,1881,96,3,5,1,↥,,,,
NAO_HA_MAIS_DORES_DENTES,1881,98,4,3,1,↥,,,,
peitoral_anacahuita,1881,98,4,4,1,↥,,,,
NAO_HA_MAIS_DORES_DENTES,1881,100,3,1,1,↥,,,,
novo_depurativo_rheumatismo,1881,100,3,5,1,↥,,,,
tonico_oriental_cabello,1881,100,4,2,1,↥,,,,
novo_Depurativo_textomaior,1881,100,4,3,1,↥,,,,
novo_Depurativo_textomaior,1881,102,4,2,1,↥,,,,
salsaparrilha_bristol,1881,102,4,2,1,↥,,,,
NAO_HA_MAIS_DORES_DENTES,1881,102,4,3,1,↥,,,,
peitoral_anacahuita,1881,104,4,3,1,↥,,,,
novo_Depurativo_textomaior,1881,104,4,4,1,↥,,,,
tonico_oriental_cabello,1881,106,4,2,1,↥,,,,
novo_Depurativo_textomaior,1881,106,4,4,1,↥,,,,
novo_depurativo,1881,108,4,3,1,↥,,,,
vaseline,1881,110,4,"1,2",2,↥,,,,
novo_Depurativo_textomaior,1881,110,4,3,1,↥,,,,
peitoral_anacahuita,1881,110,4,4,1,↥,,,,
tonico_oriental_cabello,1881,112,3,3,1,↥,,,,
novo_Depurativo_textomaior,1881,112,4,2,1,↥,,,,
novo_depurativo_rheumatismo,1881,114,3,4,1,↥,,,,
novo_Depurativo_textomaior,1881,114,4,3,1,↥,,,,
salsaparrilha_bristol,1881,114,4,3,1,↥,,,,
peitoral_anacahuita,1881,116,4,3,1,↥,,,,
tonico_oriental_cabello,1881,118,4,4,1,↥,,,,
pomada_vaseline,1881,118,4,5,1,↥,,,,
novo_depurativo_rheumatismo,1881,120,4,3,1,↥,,,,
salsaparrilha_bristol,1881,120,4,5,1,↥,,,,
novo_Depurativo_textomaior,1881,122,4,4,1,↥,,,,
peitoral_anacahuita,1881,122,4,5,1,↥,,,,
novo_depurativo_rheumatismo,1881,124,3,5,1,↥,,,,
tonico_oriental_cabello,1881,124,4,5,1,↥,,,,
pomada_vaseline,1881,126,4,3,1,↥,,,,
novo_depurativo,1881,126,4,4,1,↥,,,,
salsaparrilha_bristol,1881,126,4,4,1,↥,,,,
vigor_cabelo_ayer,1881,126,4,5,1,↥,,,,
novo_depurativo_rheumatismo,1881,128,4,2,1,↥,,,,
peitoral_anacahuita,1881,128,4,4,1,↥,,,,
peitoral_cereja_ayer,1881,128,4,5,1,↥,,,,
novo_depurativo,1881,130,4,2,1,↥,,,,
tonico_oriental_cabello,1881,130,4,5,1,↥,,,,
vigor_cabelo_ayer,1881,130,4,5,1,↥,,,,
peitoral_cereja_ayer,1881,132,3,4,1,↥,,,,
novo_depurativo_rheumatismo,1881,132,4,1,1,↥,,,,
salsaparrilha_bristol,1881,132,4,3,1,↥,,,,
pilulas_catharticas_ayer,1881,134,3,2,1,↥,,,,
novo_depurativo,1881,134,4,3,1,↥,,,,
peitoral_anacahuita,1881,134,4,5,1,↥,,,,
pilulas_catharticas_ayer,1881,136,3,3,1,↥,,,,
tonico_oriental_cabello,1881,136,3,4,1,↥,,,,
novo_Depurativo_textomaior,1881,136,4,3,1,↥,,,,
extracto_composto_salsaparrilha_ayer,1881,138,3,4,1,↥,,,,
salsaparrilha_bristol,1881,138,4,4,1,↥,,,,
novo_depurativo,1881,138,4,5,1,↥,,,,
novo_depurativo_rheumatismo,1881,140,3,3,1,↥,,,,
extracto_composto_salsaparrilha_ayer,1881,140,3,5,1,↥,,,,
peitoral_anacahuita,1881,140,4,5,1,↥,,,,
extracto_composto_salsaparrilha_ayer,1881,142,3,2,1,↥,,,,
novo_depurativo_rheumatismo,1881,142,3,5,1,↥,,,,
tonico_oriental_cabello,1881,142,4,2,1,↥,,,,
salsaparrilha_bristol,1881,144,3,3,1,↥,,,,
extracto_composto_salsaparrilha_ayer,1881,144,3,4,1,↥,,,,
novo_depurativo_rheumatismo,1881,144,4,3,1,↥,,,,
extracto_composto_salsaparrilha_ayer,1881,146,3,5,1,↥,,,,
peitoral_anacahuita,1881,146,4,4,1,↥,,,,
extracto_composto_salsaparrilha_ayer,1881,148,3,5,1,↥,,,,
tonico_oriental_cabello,1881,148,4,2,1,↥,,,,
extracto_composto_salsaparrilha_ayer,1881,150,3,4,1,↥,,,,
extracto_composto_salsaparrilha_ayer,1881,152,3,4,1,↥,,,,
oleo_figado_bacalhau,1881,152,4,2,1,↥,,,,
peitoral_cereja_ayer,1881,154,3,3,1,↥,,,,
agua_florida_murray,1881,154,4,2,1,↥,,,,
peitoral_cereja_ayer,1881,156,3,5,1,↥,,,,
pilulas_vegeates_assucaradas_bristol,1881,156,3,5,1,↥,,,,
peitoral_cereja_ayer,1881,158,3,4,1,↥,,,,
oleo_figado_bacalhau,1881,158,3,5,1,↥,,,,
agua_florida_murray,1881,160,4,3,1,↥,,,,
extracto_composto_salsaparrilha_ayer,1881,160,4,3,1,↥,,,,
extracto_composto_salsaparrilha_ayer,1881,162,4,2,1,↥,,,,
pilulas_vegeates_assucaradas_bristol,1881,162,4,2,1,↥,,,,
a_pomada_vaselina,1881,162,4,5,1,↥,,,,
vaselina_pura,1881,162,4,5,1,↥,,,,
extracto_composto_salsaparrilha_ayer,1881,164,3,4,1,↥,,,,
oleo_figado_bacalhau,1881,164,4,4,1,↥,,,,
vaselina_pura,1881,164,4,5,1,↥,,,,
pilulas_catharticas_ayer,1881,166,3,3,1,↥,,,,
agua_florida_murray,1881,166,4,2,1,↥,,,,
pilulas_catharticas_ayer,1881,168,4,1,1,↥,,,,
pilulas_vegeates_assucaradas_bristol,1881,168,4,3,1,↥,,,,
pilulas_catharticas_ayer,1881,170,3,5,1,↥,,,,
oleo_figado_bacalhau,1881,170,4,5,1,↥,,,,
vigor_cabelo_ayer,1881,172,3,4,1,↥,,,,
agua_florida_murray,1881,172,4,3,1,↥,,,,
vigor_cabelo_ayer,1881,174,3,5,1,↥,,,,
casa_ingleza_vaselina_camphorada,1881,174,4,2,1,↥,,,,
vaselina_pura,1881,174,4,2,1,↥,,,,
a_pomada_vaselina,1881,174,4,4,1,↥,,,,
pilulas_vegeates_assucaradas_bristol,1881,174,4,5,1,↥,,,,
vigor_cabelo_ayer,1881,176,4,4,1,↥,,,,
oleo_figado_bacalhau,1881,176,6,3,1,↥,,,,
peitoral_cereja_ayer,1881,178,3,3,1,↥,,,,
agua_florida_murray,1881,178,4,5,1,↥,,,,
peitoral_cereja_ayer,1881,180,3,4,1,↥,,,,
pilulas_vegeates_assucaradas_bristol,1881,180,4,5,1,↥,,,,
peitoral_cereja_ayer,1881,182,3,5,1,↥,,,,
oleo_figado_bacalhau,1881,182,4,2,1,↥,,,,
vigor_cabelo_ayer,1881,184,3,2,1,↥,,,,
agua_florida_murray,1881,184,4,4,1,↥,,,,
vigor_cabelo_ayer,1881,186,3,4,1,↥,,,,
pilulas_vegeates_assucaradas_bristol,1881,186,4,2,1,↥,,,,
oleo_figado_bacalhau,1881,188,4,4,1,↥,,,,
extracto_composto_salsaparrilha_ayer,1881,188,4,4,1,↥,,,,
extracto_composto_salsaparrilha_ayer,1881,190,3,3,1,↥,,,,
agua_florida_murray,1881,190,3,5,1,↥,,,,
pilulas_vegeates_assucaradas_bristol,1881,192,4,3,1,↥,,,,
peitoral_cereja_ayer,1881,194,3,3,1,↥,,,,
oleo_figado_bacalhau,1881,194,4,4,1,↥,,,,
agua_florida_murray,1881,196,4,4,1,↥,,,,
peitoral_cereja_ayer,1881,198,3,5,1,↥,,,,
pilulas_vegeates_assucaradas_bristol,1881,198,4,4,1,↥,,,,
pilulas_catharticas_ayer,1881,200,3,4,1,↥,,,,
oleo_figado_bacalhau,1881,200,4,5,1,↥,,,,
pilulas_catharticas_ayer,1881,202,3,3,1,↥,,,,
agua_florida_murray,1881,202,4,5,1,↥,,,,
pilulas_catharticas_ayer,1881,204,3,4,1,↥,,,,
pilulas_vegeates_assucaradas_bristol,1881,204,4,5,1,↥,,,,
vigor_cabelo_ayer,1881,206,3,2,1,↥,,,,
o_grande_purificador_reconstituidor_sangue,1881,206,3,3,1,↥,,,,
productos_pharmaceuticos_a_m_veiga,1881,206,4,2,1,↥,,,,
oleo_figado_bacalhau,1881,206,4,5,1,↥,,,,
vigor_cabelo_ayer,1881,208,3,4,1,↥,,,,
productos_pharmaceuticos_a_m_veiga,1881,208,4,1,1,↥,,,,
agua_florida_murray,1881,208,4,3,1,↥,,,,
pilulas_vegeates_assucaradas_bristol,1881,210,3,5,1,↥,,,,
o_grande_purificador_RECONSTITUIDOR_SANGUE,1881,210,4,4,1,↥,,,,
extracto_composto_salsaparrilha_ayer,1881,212,3,3,1,↥,,,,
oleo_figado_bacalhau,1881,212,4,3,1,↥,,,,
productos_pharmaceuticos_a_m_veiga,1881,212,4,4,1,↥,,,,
o_grande_purificador_RECONSTITUIDOR_SANGUE,1881,212,4,4,1,↥,,,,
extracto_composto_salsaparrilha_ayer,1881,214,3,3,1,↥,,,,
productos_pharmaceuticos_a_m_veiga,1881,214,4,2,1,↥,,,,
o_grande_purificador_RECONSTITUIDOR_SANGUE,1881,214,4,4,1,↥,,,,
agua_florida_murray,1881,214,4,5,1,↥,,,,
extracto_composto_salsaparrilha_ayer,1881,216,3,3,1,↥,,,,
productos_pharmaceuticos_a_m_veiga,1881,216,3,4,1,↥,,,,
o_grande_purificador_RECONSTITUIDOR_SANGUE,1881,216,4,5,1,↥,,,,
pilulas_vegeates_assucaradas_bristol,1881,216,4,5,1,↥,,,,
peitoral_cereja_ayer,1881,218,3,4,1,↥,,,,
o_grande_purificador_RECONSTITUIDOR_SANGUE,1881,218,4,1,1,↥,,,,
productos_pharmaceuticos_a_m_veiga,1881,218,4,4,1,↥,,,,
peitoral_cereja_ayer,1881,220,3,1,1,↥,,,,
o_grande_purificador_RECONSTITUIDOR_SANGUE,1881,220,4,3,1,↥,,,,
productos_pharmaceuticos_a_m_veiga,1881,220,4,3,1,↥,,,,
agua_florida_murray,1881,220,4,4,1,↥,,,,
peitoral_cereja_ayer,1881,222,3,4,1,↥,,,,
o_grande_purificador_RECONSTITUIDOR_SANGUE,1881,222,4,1,1,↥,,,,
productos_pharmaceuticos_a_m_veiga,1881,222,4,5,1,↥,,,,
pilulas_vegeates_assucaradas_bristol,1881,222,4,5,1,↥,,,,
o_grande_purificador_RECONSTITUIDOR_SANGUE,1881,224,4,3,1,↥,,,,
productos_pharmaceuticos_a_m_veiga,1881,224,4,4,1,↥,,,,
oleo_figado_bacalhau,1881,224,4,5,1,↥,,,,
o_melhor_remedio_febres_intermittentes,1881,226,3,3,1,↥,,,,
pilulas_catharticas_ayer,1881,226,3,4,1,↥,,,,
productos_pharmaceuticos_a_m_veiga,1881,226,4,3,1,↥,,,,
o_grande_purificador_RECONSTITUIDOR_SANGUE,1881,226,4,5,1,↥,,,,
agua_florida_murray,1881,226,4,5,1,↥,,,,
o_melhor_remedio_febres_intermittentes,1881,228,4,1,1,↥,,,,
productos_pharmaceuticos_a_m_veiga,1881,228,4,2,1,↥,,,,
o_grande_purificador_RECONSTITUIDOR_SANGUE,1881,228,4,4,1,↥,,,,
oleo_figado_bacalhau,1881,230,3,5,1,↥,,,,
vigor_cabelo_ayer,1881,230,4,1,1,↥,,,,
o_melhor_remedio_febres_intermittentes,1881,230,4,1,1,↥,,,,
productos_pharmaceuticos_a_m_veiga,1881,230,4,4,1,↥,,,,
vigor_cabelo_ayer,1881,232,3,5,1,↥,,,,
o_grande_purificador_RECONSTITUIDOR_SANGUE,1881,232,4,2,1,↥,,,,
agua_florida_murray,1881,232,4,3,1,↥,,,,
laranginha_campista_simples,1881,232,4,5,1,↥,,,,
vinho_jurubeba,1881,232,4,5,1,↥,,,,
vigor_cabelo_ayer,1881,234,3,3,1,↥,,,,
o_grande_purificador_RECONSTITUIDOR_SANGUE,1881,234,3,5,1,↥,,,,
o_melhor_remedio_febres_intermittentes,1881,234,4,3,1,↥,,,,
pilulas_vegeates_assucaradas_bristol,1881,234,4,4,1,↥,,,,
febres_intermitentes_dr_allisson,1881,234,4,5,1,↥,,,,
laranginha_campista_simples,1881,234,4,5,1,↥,,,,
extracto_composto_salsaparrilha_ayer,1881,236,3,3,1,↥,,,,
vinho_jurubeba,1881,236,3,5,1,↥,,,,
o_melhor_remedio_febres_intermittentes,1881,236,4,2,1,↥,,,,
o_grande_purificador_RECONSTITUIDOR_SANGUE,1881,236,4,4,1,↥,,,,
oleo_figado_bacalhau,1881,236,4,5,1,↥,,,,
extracto_composto_salsaparrilha_ayer,1881,238,3,5,1,↥,,,,
o_grande_purificador_RECONSTITUIDOR_SANGUE,1881,238,4,5,1,↥,,,,
agua_florida_murray,1881,238,4,5,1,↥,,,,
extracto_composto_salsaparrilha_ayer,1881,240,3,5,1,↥,,,,
pilulas_vegeates_assucaradas_bristol,1881,240,3,5,1,↥,,,,
peitoral_cereja_ayer,1881,242,3,4,1,↥,,,,
oleo_figado_bacalhau,1881,242,4,5,1,↥,,,,
laranginha_campista_simples,1881,242,4,5,1,↥,,,,
o_melhor_remedio_febres_intermittentes,1881,242,4,5,1,↥,,,,
peitoral_cereja_ayer,1881,244,3,4,1,↥,,obs nao tem a 246,,
laranginha_campista_simples,1881,244,3,5,1,↥,,,,
o_melhor_remedio_febres_intermittentes,1881,244,4,4,1,↥,,,,
febres_intermitentes_dr_allisson,1881,244,4,5,1,↥,,,,
pilulas_catharticas_ayer,1881,248,3,5,1,↥,,,,
tonico_oriental_cabello,1881,248,4,5,1,↥,,,,
pilulas_catharticas_ayer,1881,250,3,4,1,↥,,,,
salsaparrilha_bristol,1881,250,4,4,1,↥,,,,
vigor_cabelo_ayer,1881,252,3,3,1,↥,,,,
vinho_jurubeba,1881,252,3,4,1,↥,,,,
o_melhor_remedio_febres_intermittentes,1881,252,4,4,1,↥,,,,
peitoral_anacahuita,1881,252,4,5,1,↥,,,,
vinho_jurubeba,1881,254,3,4,1,↥,,,,
vigor_cabelo_ayer,1881,254,3,5,1,↥,,,,
tonico_oriental_cabello,1881,254,3,5,1,↥,,,,
laranginha_campista_simples,1881,254,4,3,1,↥,,,,
febres_intermitentes_dr_allisson,1881,254,4,3,1,↥,,,,
salsaparrilha_bristol,1881,256,3,1,1,↥,,,,
vigor_cabelo_ayer,1881,256,3,3,1,↥,,,,
vinho_jurubeba,1881,256,3,4,1,↥,,,,
febres_intermitentes_dr_allisson,1881,256,3,4,1,↥,,,,
febres_intermitentes_dr_allisson,1881,258,3,5,1,↥,,,,
extracto_composto_salsaparrilha_ayer,1881,258,3,5,1,↥,,,,
peitoral_anacahuita,1881,258,4,5,1,↥,,,,
extracto_composto_salsaparrilha_ayer,1881,260,3,4,1,↥,,,,
tonico_oriental_cabello,1881,260,4,5,1,↥,,,,
extracto_composto_salsaparrilha_ayer,1881,262,3,5,1,↥,,,,
vinho_jurubeba,1881,262,4,3,1,↥,,,,
salsaparrilha_bristol,1881,262,4,2,1,↥,,,,
extracto_composto_salsaparrilha_ayer,1881,264,3,3,1,↥,,,,
vinho_jurubeba,1881,264,4,2,1,↥,,,,
peitoral_anacahuita,1881,264,4,5,1,↥,,,,
extracto_composto_salsaparrilha_ayer,1881,266,3,3,1,↥,,,,
vinho_jurubeba,1881,266,4,5,1,↥,,,,
tonico_oriental_cabello,1881,266,4,5,1,↥,,,,
salsaparrilha_bristol,1881,268,3,3,1,↥,,,,
o_melhor_remedio_febres_intermittentes,1881,268,4,1,1,↥,,,,
extracto_composto_salsaparrilha_ayer,1881,268,4,1,1,↥,,,,
,1881,270,,não tem,,,,,,
extracto_composto_salsaparrilha_ayer,1881,272,3,4,1,↥,,,,
o_melhor_remedio_febres_intermittentes,1881,272,4,2,1,↥,,,,
agua_florida_murray,1881,272,4,3,1,↥,,,,
extracto_composto_salsaparrilha_ayer,1881,274,3,4,1,↥,,,,
pilulas_vegeates_assucaradas_bristol,1881,274,3,4,1,↥,,,,
peitoral_cereja_ayer,1881,276,3,5,1,↥,,,,
vinho_jurubeba,1881,276,4,4,1,↥,,,,
oleo_figado_bacalhau,1881,276,4,5,1,↥,,,,
agua_florida_murray,1881,278,4,5,1,↥,,,,
peitoral_cereja_ayer,1881,278,4,5,1,↥,,,,
pilulas_catharticas_ayer,1881,280,3,4,1,↥,,,,
pilulas_vegeates_assucaradas_bristol,1881,280,4,3,1,↥,,,,
pilulas_catharticas_ayer,1881,282,3,4,1,↥,,,,
oleo_figado_bacalhau,1881,282,4,1,1,↥,,,,
agua_florida_murray,1881,284,4,3,1,↥,,,,
febres_intermitentes_dr_allisson,1881,284,4,3,1,↥,,,,
pilulas_catharticas_ayer,1881,286,3,3,1,↥,,,,
pilulas_vegeates_assucaradas_bristol,1881,286,4,2,1,↥,,,,
pilulas_catharticas_ayer,1881,288,3,4,1,↥,,,,
oleo_figado_bacalhau,1881,288,4,2,1,↥,,,,
agua_florida_murray,1881,290,4,1,1,↥,,,,
,1881,292,,,,,,não tem,,
pilulas_catharticas_ayer,1881,294,3,3,1,↥,,,,
oleo_figado_bacalhau,1881,294,4,5,1,↥,,,,
pilulas_catharticas_ayer,1881,296,3,3,1,↥,,,,
agua_florida_murray,1881,296,4,5,1,↥,,,,
vigor_cabelo_ayer,1882,2,3,4,1,↥,,,,
pilulas_vegeates_assucaradas_bristol,1882,2,4,5,1,↥,,,,
vigor_cabelo_ayer,1882,4,3,3,1,↥,,,,
oleo_figado_bacalhau,1882,4,4,5,1,↥,,,,
vigor_cabelo_ayer,1882,6,3,5,1,↥,,,,
agua_florida_murray,1882,6,4,4,1,↥,,,,
peitoral_cereja_ayer,1882,8,3,4,1,↥,,,,
pilulas_vegeates_assucaradas_bristol,1882,8,4,4,1,↥,,,,
oleo_figado_bacalhau,1882,10,3,4,1,↥,,,,
peitoral_cereja_ayer,1882,10,3,5,1,↥,,,,
peitoral_cereja_ayer,1882,12,3,3,1,↥,,,,
agua_florida_murray,1882,12,4,5,1,↥,,,,
peitoral_cereja_ayer,1882,14,3,2,1,↥,,,,
pilulas_vegeates_assucaradas_bristol,1882,14,4,5,1,↥,,,,
peitoral_cereja_ayer,1882,16,3,5,1,↥,,,,
peitoral_anacahuita,1882,16,4,1,1,↥,,,,
extracto_composto_salsaparrilha_ayer,1882,18,3,4,1,↥,,,,
tonico_oriental_cabello,1882,18,4,4,1,↥,,,,
extracto_composto_salsaparrilha_ayer,1882,20,3,4,1,↥,,,,
salsaparrilha_bristol,1882,20,4,1,1,↥,,,,
extracto_composto_salsaparrilha_ayer,1882,22,3,5,1,↥,,,,
peitoral_anacahuita,1882,22,4,5,1,↥,,,,
peitoral_cereja_ayer,1882,24,3,5,1,↥,,,,
agua_florida_murray,1882,24,4,5,1,↥,,,,
pilulas_vegeates_assucaradas_bristol,1882,26,2,5,1,↥,,,,
peitoral_cereja_ayer,1882,26,3,1,1,↥,,,,
vinho_jurubeba,1882,28,3,3,1,↥,,,,
peitoral_cereja_ayer,1882,28,3,4,1,↥,,,,
oleo_figado_bacalhau,1882,28,3,4,1,↥,,,,
pilulas_catharticas_ayer,1882,30,3,3,1,↥,,,,
vinho_jurubeba,1882,30,3,4,1,↥,,,,
agua_florida_murray,1882,30,4,4,1,↥,,,,
pilulas_vegeates_assucaradas_bristol,1882,32,3,4,1,↥,,,,
vinho_jurubeba,1882,34,3,3,1,↥,,,,
pilulas_catharticas_ayer,1882,34,3,4,1,↥,,,,
vigor_cabelo_ayer,1882,36,3,4,1,↥,,,,
agua_florida_murray,1882,36,4,3,1,↥,,,,
vinho_jurubeba,1882,36,4,4,1,↥,,,,
extracto_composto_salsaparrilha_ayer,1882,38,3,4,1,↥,,,,
agua_florida_murray,1882,38,4,4,1,↥,,,,
oleo_figado_bacalhau,1882,40,3,3,1,↥,,,,
vigor_cabelo_ayer,1882,40,3,4,1,↥,,,,
extracto_composto_salsaparrilha_ayer,1882,42,3,4,1,↥,,,,
agua_florida_murray,1882,42,4,4,1,↥,,,,
extracto_composto_salsaparrilha_ayer,1882,44,3,4,1,↥,,,,
pilulas_vegeates_assucaradas_bristol,1882,44,3,4,1,↥,,,,
extracto_composto_salsaparrilha_ayer,1882,46,3,5,1,↥,,,,
extracto_composto_salsaparrilha_ayer,1882,48,3,4,1,↥,,,,
agua_florida_murray,1882,48,4,1,1,↥,,,,
vinho_jurubeba,1882,48,4,5,1,↥,,,,
pilulas_vegeates_assucaradas_bristol,1882,50,4,5,1,↥,,,,
vinho_jurubeba,1882,50,4,5,1,↥,,,,
,1882,52,,não tem,,,,,,
peitoral_cereja_ayer,1882,54,3,4,1,↥,,,,
vinho_jurubeba,1882,54,3,5,1,↥,,,,
agua_florida_murray,1882,54,4,2,1,↥,,,,
peitoral_cereja_ayer,1882,56,3,4,1,↥,,,,
pilulas_vegeates_assucaradas_bristol,1882,56,4,2,1,↥,,,,
peitoral_cereja_ayer,1882,58,3,4,1,↥,,,,
oleo_figado_bacalhau,1882,58,4,5,1,↥,,,,
agua_florida_murray,1882,60,4,3,1,↥,,,,
pilulas_vegeates_assucaradas_bristol,1882,62,4,2,1,↥,,,,
pilulas_catharticas_ayer,1882,62,4,5,1,↥,,,,
pilulas_catharticas_ayer,1882,64,3,4,1,↥,,,,
oleo_figado_bacalhau,1882,64,4,3,1,↥,,,,
vigor_cabelo_ayer,1882,66,3,3,1,↥,,,,
agua_florida_murray,1882,66,3,4,1,↥,,,,
pilulas_vegeates_assucaradas_bristol,1882,68,4,5,1,↥,,,,
extracto_composto_salsaparrilha_ayer,1882,70,3,4,1,↥,,,,
oleo_figado_bacalhau,1882,70,4,5,1,↥,,,,
extracto_composto_salsaparrilha_ayer,1882,72,3,2,1,↥,,,,
agua_florida_murray,1882,72,4,3,1,↥,,,,
vinho_jurubeba,1882,72,4,5,1,↥,,,,
extracto_composto_salsaparrilha_ayer,1882,74,3,4,1,↥,,,,
peitoral_anacahuita,1882,74,4,4,1,↥,,,,
vigor_cabelo_ayer,1882,76,3,4,1,↥,,,,
a_celebre_moussenade_1_coluna,1882,76,4,4,1,↥,,,,
tonico_oriental_cabello,1882,76,4,5,1,↥,,,,
vigor_cabelo_ayer,1882,78,3,2,1,↥,,,,
a_celebre_moussenade_2_colunas,1882,78,4,"2,3",2,↥,,,,
salsaparrilha_bristol,1882,78,4,3,1,↥,,,,
vigor_cabelo_ayer,1882,80,3,5,1,↥,,,,
peitoral_anacahuita,1882,80,4,3,1,↥,,,,
a_celebre_moussenade_2_colunas,1882,80,4,"4,5",2,↥,,,,
extracto_composto_salsaparrilha_ayer,1882,82,3,4,1,↥,,,,
vinho_jurubeba,1882,82,4,1,1,↥,,,,
tonico_oriental_cabello,1882,82,4,2,1,↥,,,,
extracto_composto_salsaparrilha_ayer,1882,84,3,4,1,↥,,,,
salsaparrilha_bristol,1882,84,4,4,1,↥,,,,
mel_fumo,1882,84,4,4,1,↤,↤,,,
extracto_composto_salsaparrilha_ayer,1882,86,3,4,1,↥,,,,
peitoral_anacahuita,1882,86,3,5,1,↥,,,,
peitoral_cereja_ayer,1882,88,3,3,1,↥,,,,
a_celebre_moussenade_aviso_4_febres_amarella,1882,88,4,"1,2",2,↥,,,,
tonico_oriental_cabello,1882,88,4,1,1,↥,,,,
peitoral_cereja_ayer,1882,90,3,4,1,↥,,,,
a_celebre_moussenade_aviso_2,1882,90,4,"1,2",2,↥,,,,
salsaparrilha_bristol,1882,90,4,3,1,↥,,,,
peitoral_cereja_ayer,1882,92,3,3,1,↥,,,,
tonico_oriental_cabello,1882,92,4,3,1,↥,,,,
a_celebre_moussenade_aviso_4_tisica,1882,92,4,"4,5",2,↥,,,,
pilulas_catharticas_ayer,1882,94,3,2,1,↥,,,,
peitoral_anacahuita,1882,94,3,3,1,↥,,,,
a_celebre_moussenade_aviso_2,1882,94,4,"1,2",2,↥,,,,
vinho_tonico_reconstituinte_com_extracto_carne,1882,94,4,3,1,↥,,,,
muita_attencao_para_odontalgico,1882,94,4,4,1,↥,,,,
pilulas_catharticas_ayer,1882,96,3,4,1,↥,,,,
tonico_oriental_cabello,1882,96,4,2,1,↥,,,,
a_celebre_moussenade_aviso_4_febres_amarella,1882,96,4,"3,4",2,↥,,,,
pilulas_catharticas_ayer,1882,98,3,3,1,↥,,,,
vinho_tonico_reconstituinte_com_extracto_carne,1882,98,3,4,1,↥,,,,
a_celebre_moussenade_aviso_2,1882,98,4,"2,3",2,↥,,,,
peitoral_anacahuita,1882,98,4,4,1,↥,,,,
extracto_composto_salsaparrilha_ayer,1882,100,3,3,1,↥,,,,
vinho_tonico_reconstituinte_com_extracto_carne,1882,100,4,4,1,↥,,,,
tonico_oriental_cabello,1882,100,4,3,1,↥,,,,
extracto_composto_salsaparrilha_ayer,1882,102,3,4,1,↥,,,,
peitoral_anacahuita,1882,102,4,2,1,↥,,,,
"a_celebre_moussenade_aviso_1,2,3,4_1",1882,102,4,"4,5",2,↥,,,,
extracto_composto_salsaparrilha_ayer,1882,104,3,4,1,↥,,,,
tonico_oriental_cabello,1882,104,3,5,1,↥,,,,
"a_celebre_moussenade_aviso_1,2,3,4_3",1882,104,4,"4,5",2,↥,,,,
peitoral_cereja_ayer,1882,106,3,5,1,↥,,,,
peitoral_anacahuita,1882,106,4,3,1,↥,,,,
"a_celebre_moussenade_aviso_1,2,3,4_tabeliaoRamos",1882,106,4,"4,5",2,↥,,,,
peitoral_cereja_ayer,1882,108,3,5,1,↥,,,,
"a_celebre_moussenade_aviso_1,2,3,4_1",1882,108,4,"4,5",2,↥,,,,
peitoral_cereja_ayer,1882,110,3,4,1,↥,,,,
peitoral_anacahuita,1882,110,3,4,1,↥,,,,
pilulas_catharticas_ayer,1882,112,3,3,1,↥,,,,
tonico_oriental_cabello,1882,112,3,3,1,↥,,,,
"a_celebre_moussenade_aviso_1,2,3,4_4",1882,112,4,"4,5",2,↥,,,,
peitoral_cereja_ayer,1882,114,3,4,1,↥,,,,
"a_celebre_moussenade_aviso_1,2,3,4_illmjosejoaquim",1882,114,4,"4,4",2,↥,,,,
peitoral_anacahuita,1882,114,4,4,1,↥,,,,
pilulas_catharticas_ayer,1882,116,3,4,1,↥,,,,
"a_celebre_moussenade_aviso_1,2,3,4_2",1882,116,4,"4,5",2,↥,,,,
agua_florida_murray,1882,116,4,5,1,↥,,,,
pilulas_catharticas_ayer,1882,118,3,4,1,↥,,,,
oleo_figado_bacalhau,1882,118,4,2,1,↥,,,,
pilulas_catharticas_ayer,1882,120,3,5,1,↥,,,,
peitoral_anacahuita,1882,120,4,1,1,↥,,,,
vigor_cabelo_ayer,1882,122,3,5,1,↥,,,,
tonico_oriental_cabello,1882,122,4,5,1,↥,,,,
vigor_cabelo_ayer,1882,124,3,3,1,↥,,,,
salsaparrilha_bristol,1882,124,4,2,1,↦,↦,horizontal,,
vigor_cabelo_ayer,1882,126,3,3,1,↥,,,,
peitoral_anacahuita,1882,126,4,2,1,↥,,,,
tonico_oriental_cabello,1882,128,4,2,1,↥,,,,
